driver_index,lap,lap_c_flag,cp,is_sector,cp_time,position
19,30,0,25,False,1654.1313,18.0
19,30,0,26,False,1654.7229,18.0
19,30,0,27,False,1655.2306,18.0
19,30,0,28,False,1655.7994,18.0
19,30,0,29,False,1656.3626,18.0
19,30,0,30,False,1656.7431,18.0
19,30,0,31,False,1657.217,18.0
19,30,0,32,False,1657.6377,18.0
19,30,0,33,False,1658.1876,18.0
19,30,0,34,False,1658.9021,18.0
19,30,0,35,False,1659.478,18.0
19,30,0,36,True,1659.9367,18.0
19,30,0,37,False,1660.4703,18.0
19,30,0,38,False,1660.7535,18.0
19,30,0,39,False,1661.3001,18.0
19,30,0,40,False,1661.9283,18.0
19,30,0,41,False,1662.5921,18.0
19,30,0,42,False,1663.2065,18.0
19,30,0,43,False,1663.7249,18.0
19,30,0,44,False,1664.2963,18.0
19,30,0,45,False,1664.6508,18.0
19,30,0,46,False,1665.0036,18.0
19,30,0,47,False,1665.4416,18.0
19,30,0,48,False,1665.8359,18.0
19,30,0,49,False,1666.2159,18.0
19,30,0,50,False,1666.5837,18.0
19,30,0,51,False,1667.0666,18.0
19,30,0,52,False,1667.5406,18.0
19,30,0,53,False,1668.024,18.0
19,30,0,54,False,1668.4987,18.0
19,30,0,55,False,1668.8591,18.0
19,30,0,56,False,1669.2204,18.0
19,30,0,57,False,1669.787,18.0
19,30,0,58,False,1670.048,18.0
19,30,0,59,False,1670.2999,18.0
19,30,0,60,False,1670.5683,18.0
19,30,0,61,False,1670.8367,18.0
19,30,0,62,False,1671.1754,18.0
19,30,0,63,False,1671.4998,18.0
19,30,0,64,False,1671.7338,18.0
19,30,0,65,False,1671.9721,18.0
19,30,0,66,False,1672.2108,18.0
19,30,0,67,False,1672.4662,18.0
19,30,0,68,False,1672.734,18.0
19,30,0,69,True,1673.0332,18.0
19,30,0,70,False,1673.4927,18.0
19,30,0,71,False,1674.0657,18.0
19,30,0,72,False,1674.4796,18.0
19,30,0,73,False,1674.7504,18.0
19,30,0,74,False,1675.1003,18.0
19,30,0,75,False,1675.3793,18.0
19,30,0,76,False,1675.7787,18.0
19,30,0,77,False,1676.2533,18.0
19,30,0,78,False,1676.7187,18.0
19,30,0,79,False,1677.0917,18.0
19,30,0,80,False,1677.4627,18.0
19,30,0,81,False,1677.9069,18.0
19,30,0,82,False,1678.3627,18.0
19,30,0,83,False,1678.6947,18.0
19,30,0,84,False,1679.0218,18.0
19,30,0,85,False,1679.3722,18.0
19,30,0,86,False,1679.7744,18.0
19,30,0,87,False,1680.6049,18.0
19,30,0,88,False,1681.148,18.0
19,30,0,89,False,1681.8551,18.0
19,30,0,90,False,1682.4151,18.0
19,30,0,91,False,1682.984,18.0
19,30,0,92,False,1683.4586,18.0
19,30,0,93,False,1683.8991,18.0
19,30,0,94,False,1684.2558,18.0
19,30,0,95,False,1684.6285,18.0
19,30,0,96,False,1685.0866,18.0
19,30,0,97,False,1685.506,18.0
19,30,0,98,False,1686.1102,18.0
19,30,0,99,False,1686.5092,18.0
19,30,0,100,False,1687.0015,18.0
19,30,0,101,False,1687.7596,18.0
19,30,0,102,False,1688.4044,18.0
19,30,0,103,False,1689.1967,18.0
19,30,0,104,False,1689.5879,18.0
19,30,0,105,False,1689.9285,18.0
19,30,0,106,False,1690.3625,18.0
19,30,0,107,False,1690.7533,18.0
19,30,0,108,False,1691.4153,18.0
19,30,0,109,False,1691.955,18.0
19,30,0,110,False,1692.413,18.0
19,30,0,111,False,1692.9609,18.0
19,30,0,112,False,1693.4362,18.0
19,30,0,113,False,1693.8764,18.0
19,30,0,114,False,1694.371,18.0
19,30,0,115,False,1694.7131,18.0
19,31,0,0,True,1694.9616,18.0
19,31,0,1,False,1695.2401,18.0
19,31,0,2,False,1695.5107,18.0
19,31,0,3,False,1696.0413,18.0
19,31,0,4,False,1696.4441,18.0
19,31,0,5,False,1696.9026,18.0
19,31,0,6,False,1697.6984,18.0
19,31,0,7,False,1698.0486,18.0
19,31,0,8,False,1698.5981,18.0
19,31,0,9,False,1699.4455,18.0
19,31,0,10,False,1700.0409,18.0
19,31,0,11,False,1700.5986,18.0
19,31,0,12,False,1701.12,18.0
19,31,0,13,False,1701.5983,18.0
19,31,0,14,False,1702.0542,18.0
19,31,0,15,False,1702.3351,18.0
19,31,0,16,False,1702.6101,18.0
19,31,0,17,False,1703.1442,18.0
19,31,0,18,False,1703.6864,18.0
19,31,0,19,False,1704.2314,18.0
19,31,0,20,False,1704.6077,18.0
19,31,0,21,False,1705.1472,18.0
19,31,0,22,False,1705.5924,18.0
19,31,0,23,False,1706.5541,18.0
19,31,0,24,False,1707.6105,18.0
19,31,0,25,False,1708.6259,18.0
19,31,0,26,False,1709.2399,18.0
19,31,0,27,False,1709.7617,18.0
19,31,0,28,False,1710.3405,18.0
19,31,0,29,False,1710.9083,18.0
19,31,0,30,False,1711.2964,18.0
19,31,0,31,False,1711.7761,18.0
19,31,0,32,False,1712.2012,18.0
19,31,0,33,False,1712.752,18.0
19,31,0,34,False,1713.4721,18.0
19,31,0,35,False,1714.0515,18.0
19,31,0,36,True,1714.5298,18.0
19,31,0,37,False,1715.095,18.0
19,31,0,38,False,1715.3516,18.0
19,31,0,39,False,1715.9007,18.0
19,31,0,40,False,1716.5434,18.0
19,31,0,41,False,1717.1951,18.0
19,31,0,42,False,1717.8367,18.0
19,31,0,43,False,1718.3632,18.0
19,31,0,44,False,1718.9421,18.0
19,31,0,45,False,1719.3044,18.0
19,31,0,46,False,1719.6648,18.0
19,31,0,47,False,1720.1041,18.0
19,31,0,48,False,1720.5,18.0
19,31,0,49,False,1720.881,18.0
19,31,0,50,False,1721.25,18.0
19,31,0,51,False,1721.7367,18.0
19,31,0,52,False,1722.2128,18.0
19,31,0,53,False,1722.6981,18.0
19,31,0,54,False,1723.1756,18.0
19,31,0,55,False,1723.5362,18.0
19,31,0,56,False,1723.8989,18.0
19,31,0,57,False,1724.4628,18.0
19,31,0,58,False,1724.7225,18.0
19,31,0,59,False,1724.9771,18.0
19,31,0,60,False,1725.2507,18.0
19,31,0,61,False,1725.5263,18.0
19,31,0,62,False,1725.8671,18.0
19,31,0,63,False,1726.1963,18.0
19,31,0,64,False,1726.4363,18.0
19,31,0,65,False,1726.6783,18.0
19,31,0,66,False,1726.9148,18.0
19,31,0,67,False,1727.1631,18.0
19,31,0,68,False,1727.4243,18.0
19,31,0,69,True,1727.6996,18.0
19,31,0,70,False,1728.1192,18.0
19,31,0,71,False,1728.6933,18.0
19,31,0,72,False,1729.1231,18.0
19,31,0,73,False,1729.4117,18.0
19,31,0,74,False,1729.7875,18.0
19,31,0,75,False,1730.0738,18.0
19,31,0,76,False,1730.4714,18.0
19,31,0,77,False,1730.9496,18.0
19,31,0,78,False,1731.4153,18.0
19,31,0,79,False,1731.7987,18.0
19,31,0,80,False,1732.1706,18.0
19,31,0,81,False,1732.6147,18.0
19,31,0,82,False,1733.0685,18.0
19,31,0,83,False,1733.4006,18.0
19,31,0,84,False,1733.7277,18.0
19,31,0,85,False,1734.0775,18.0
19,31,0,86,False,1734.4638,18.0
19,31,0,87,False,1735.2544,18.0
19,31,0,88,False,1735.8099,18.0
19,31,0,89,False,1736.5681,18.0
19,31,0,90,False,1737.1407,18.0
19,31,0,91,False,1737.721,18.0
19,31,0,92,False,1738.2006,18.0
19,31,0,93,False,1738.6449,18.0
19,31,0,94,False,1739.0024,18.0
19,31,0,95,False,1739.3548,18.0
19,31,0,96,False,1739.8127,18.0
19,31,0,97,False,1740.246,18.0
19,31,0,98,False,1740.8645,18.0
19,31,0,99,False,1741.2524,18.0
19,31,0,100,False,1741.6984,18.0
19,31,0,101,False,1742.4024,18.0
19,31,0,102,False,1743.0899,18.0
19,31,0,103,False,1743.8609,18.0
19,31,0,104,False,1744.1988,18.0
19,31,0,105,False,1744.5134,18.0
19,31,0,106,False,1744.9269,18.0
19,31,0,107,False,1745.3204,18.0
19,31,0,108,False,1745.9663,18.0
19,31,0,109,False,1746.4901,18.0
19,31,0,110,False,1746.9383,18.0
19,31,0,111,False,1747.4764,18.0
19,31,0,112,False,1747.9443,18.0
19,31,0,113,False,1748.3786,18.0
19,31,0,114,False,1748.8673,18.0
19,31,0,115,False,1749.2059,18.0
19,32,0,0,True,1749.4519,18.0
19,32,0,1,False,1749.7278,18.0
19,32,0,2,False,1749.9962,18.0
19,32,0,3,False,1750.5228,18.0
19,32,0,4,False,1750.9231,18.0
19,32,0,5,False,1751.3848,18.0
19,32,0,6,False,1752.175,18.0
19,32,0,7,False,1752.5567,18.0
19,32,0,8,False,1753.1244,18.0
19,32,0,9,False,1753.9348,18.0
19,32,0,10,False,1754.5282,18.0
19,32,0,11,False,1755.0894,18.0
19,32,0,12,False,1755.6122,18.0
19,32,0,13,False,1756.0932,18.0
19,32,0,14,False,1756.5523,18.0
19,32,0,15,False,1756.8355,18.0
19,32,0,16,False,1757.1117,18.0
19,32,0,17,False,1757.6474,18.0
19,32,0,18,False,1758.191,18.0
19,32,0,19,False,1758.7959,18.0
19,32,0,20,False,1759.2576,18.0
19,32,0,21,False,1759.9992,18.0
19,32,0,22,False,1760.3723,18.0
19,32,0,23,False,1761.2441,18.0
19,32,0,24,False,1762.2112,18.0
19,32,0,25,False,1762.9628,18.0
19,32,0,26,False,1763.5139,18.0
19,32,0,27,False,1763.994,18.0
19,32,0,28,False,1764.5322,18.0
19,32,0,29,False,1765.0633,18.0
19,32,0,30,False,1765.4373,18.0
19,32,0,31,False,1765.9041,18.0
19,32,0,32,False,1766.315,18.0
19,32,0,33,False,1766.853,18.0
19,32,0,34,False,1767.552,18.0
19,32,0,35,False,1768.1192,18.0
19,32,0,36,True,1768.5814,18.0
19,32,0,37,False,1769.1013,18.0
19,32,0,38,False,1769.3282,18.0
19,32,0,39,False,1769.867,18.0
19,32,0,40,False,1770.4858,18.0
19,32,0,41,False,1771.1329,18.0
19,32,0,42,False,1771.7552,18.0
19,32,0,43,False,1772.2795,18.0
19,32,0,44,False,1772.8495,18.0
19,32,0,45,False,1773.2015,18.0
19,32,0,46,False,1773.5516,18.0
19,32,0,47,False,1773.9876,18.0
19,32,0,48,False,1774.3804,18.0
19,32,0,49,False,1774.7596,18.0
19,32,0,50,False,1775.1273,18.0
19,32,0,51,False,1775.6129,18.0
19,32,0,52,False,1776.0862,18.0
19,32,0,53,False,1776.5678,18.0
19,32,0,54,False,1777.0414,18.0
19,32,0,55,False,1777.4018,18.0
19,32,0,56,False,1777.7626,18.0
19,32,0,57,False,1778.3279,18.0
19,32,0,58,False,1778.5896,18.0
19,32,0,59,False,1778.8449,18.0
19,32,0,60,False,1779.1214,18.0
19,32,0,61,False,1779.4006,18.0
19,32,0,62,False,1779.7405,18.0
19,32,0,63,False,1780.0685,18.0
19,32,0,64,False,1780.3052,18.0
19,32,0,65,False,1780.5433,18.0
19,32,0,66,False,1780.7814,18.0
19,32,0,67,False,1781.0352,18.0
19,32,0,68,False,1781.301,18.0
19,32,0,69,True,1781.5844,18.0
19,32,0,70,False,1781.9962,18.0
19,32,0,71,False,1782.5221,18.0
19,32,0,72,False,1782.9293,18.0
19,32,0,73,False,1783.21,18.0
19,32,0,74,False,1783.5772,18.0
19,32,0,75,False,1783.8579,18.0
19,32,0,76,False,1784.2507,18.0
19,32,0,77,False,1784.7187,18.0
19,32,0,78,False,1785.181,18.0
19,32,0,79,False,1785.5609,18.0
19,32,0,80,False,1785.9315,18.0
19,32,0,81,False,1786.3712,18.0
19,32,0,82,False,1786.8199,18.0
19,32,0,83,False,1787.1501,18.0
19,32,0,84,False,1787.4756,18.0
19,32,0,85,False,1787.8236,18.0
19,32,0,86,False,1788.2151,18.0
19,32,0,87,False,1789.0237,18.0
19,32,0,88,False,1789.629,18.0
19,32,0,89,False,1790.2718,18.0
19,32,0,90,False,1790.7939,18.0
19,32,0,91,False,1791.3368,18.0
19,32,0,92,False,1791.7905,18.0
19,32,0,93,False,1792.2152,18.0
19,32,0,94,False,1792.569,18.0
19,32,0,95,False,1792.9437,18.0
19,32,0,96,False,1793.3982,18.0
19,32,0,97,False,1793.8035,18.0
19,32,0,98,False,1794.3903,18.0
19,32,0,99,False,1794.7851,18.0
19,32,0,100,False,1795.228,18.0
19,32,0,101,False,1795.9156,18.0
19,32,0,102,False,1796.5906,18.0
19,32,0,103,False,1797.3456,18.0
19,32,0,104,False,1797.7064,18.0
19,32,0,105,False,1798.0737,18.0
19,32,0,106,False,1798.5656,18.0
19,32,0,107,False,1799.0434,18.0
19,32,0,108,False,1799.734,18.0
19,32,0,109,False,1800.2858,18.0
19,32,0,110,False,1800.754,18.0
19,32,0,111,False,1801.3119,18.0
19,32,0,112,False,1801.7941,18.0
19,32,0,113,False,1802.2404,18.0
19,32,0,114,False,1802.7408,18.0
19,32,0,115,False,1803.0861,18.0
19,33,0,0,True,1803.337,18.0
19,33,0,1,False,1803.618,18.0
19,33,0,2,False,1803.8908,18.0
19,33,0,3,False,1804.4255,18.0
19,33,0,4,False,1804.8309,18.0
19,33,0,5,False,1805.2957,18.0
19,33,0,6,False,1806.1097,18.0
19,33,0,7,False,1806.4402,18.0
19,33,0,8,False,1806.9699,18.0
19,33,0,9,False,1807.7602,18.0
19,33,0,10,False,1808.3427,18.0
19,33,0,11,False,1808.8823,18.0
19,33,0,12,False,1809.393,18.0
19,33,0,13,False,1809.8619,18.0
19,33,0,14,False,1810.3093,18.0
19,33,0,15,False,1810.5856,18.0
19,33,0,16,False,1810.856,18.0
19,33,0,17,False,1811.3812,18.0
19,33,0,18,False,1811.9166,18.0
19,33,0,19,False,1812.4745,18.0
19,33,0,20,False,1812.8891,18.0
19,33,0,21,False,1813.5111,18.0
19,33,0,22,False,1813.9892,18.0
19,33,0,23,False,1814.8895,18.0
19,33,0,24,False,1815.9296,18.0
19,33,0,25,False,1816.7425,18.0
19,33,0,26,False,1817.2982,18.0
19,33,0,27,False,1817.7825,18.0
19,33,0,28,False,1818.329,18.0
19,33,0,29,False,1818.8716,18.0
19,33,0,30,False,1819.2467,18.0
19,33,0,31,False,1819.713,18.0
19,33,0,32,False,1820.1249,18.0
19,33,0,33,False,1820.6646,18.0
19,33,0,34,False,1821.3692,18.0
19,33,0,35,False,1821.9358,18.0
19,33,0,36,True,1822.4085,18.0
19,33,0,37,False,1822.931,18.0
19,33,0,38,False,1823.1668,18.0
19,33,0,39,False,1823.7328,18.0
19,33,0,40,False,1824.3861,18.0
19,33,0,41,False,1825.0409,18.0
19,33,0,42,False,1825.682,18.0
19,33,0,43,False,1826.2136,18.0
19,33,0,44,False,1826.785,18.0
19,33,0,45,False,1827.1385,18.0
19,33,0,46,False,1827.4909,18.0
19,33,0,47,False,1827.9291,18.0
19,33,0,48,False,1828.3225,18.0
19,33,0,49,False,1828.7009,18.0
19,33,0,50,False,1829.0685,18.0
19,33,0,51,False,1829.5516,18.0
19,33,0,52,False,1830.0244,18.0
19,33,0,53,False,1830.5073,18.0
19,33,0,54,False,1830.9821,18.0
19,33,0,55,False,1831.3439,18.0
19,33,0,56,False,1831.7062,18.0
19,33,0,57,False,1832.2719,18.0
19,33,0,58,False,1832.5377,18.0
19,33,0,59,False,1832.7963,18.0
19,33,0,60,False,1833.0731,18.0
19,33,0,61,False,1833.3504,18.0
19,33,0,62,False,1833.6919,18.0
19,33,0,63,False,1834.021,18.0
19,33,0,64,False,1834.2608,18.0
19,33,0,65,False,1834.5041,18.0
19,33,0,66,False,1834.7411,18.0
19,33,0,67,False,1834.9894,18.0
19,33,0,68,False,1835.2509,18.0
19,33,0,69,True,1835.5306,18.0
19,33,0,70,False,1835.9554,18.0
19,33,0,71,False,1836.5021,18.0
19,33,0,72,False,1836.898,18.0
19,33,0,73,False,1837.1738,18.0
19,33,0,74,False,1837.5319,18.0
19,33,0,75,False,1837.8116,18.0
19,33,0,76,False,1838.2004,18.0
19,33,0,77,False,1838.6666,18.0
19,33,0,78,False,1839.1243,18.0
19,33,0,79,False,1839.4996,18.0
19,33,0,80,False,1839.8668,18.0
19,33,0,81,False,1840.3053,18.0
19,33,0,82,False,1840.7549,18.0
19,33,0,83,False,1841.0825,18.0
19,33,0,84,False,1841.4057,18.0
19,33,0,85,False,1841.7518,18.0
19,33,0,86,False,1842.1307,18.0
19,33,0,87,False,1842.8987,18.0
19,33,0,88,False,1843.5084,18.0
19,33,0,89,False,1844.2117,18.0
19,33,0,90,False,1844.7381,18.0
19,33,0,91,False,1845.2917,18.0
19,33,0,92,False,1845.7496,18.0
19,33,0,93,False,1846.1779,18.0
19,33,0,94,False,1846.5266,18.0
19,33,0,95,False,1846.885,18.0
19,33,0,96,False,1847.3414,18.0
19,33,0,97,False,1847.7695,18.0
19,33,0,98,False,1848.3856,18.0
19,33,0,99,False,1848.7625,18.0
19,33,0,100,False,1849.2102,18.0
19,33,0,101,False,1849.9227,18.0
19,33,0,102,False,1850.6168,18.0
19,33,0,103,False,1851.4025,18.0
19,33,0,104,False,1851.736,18.0
19,33,0,105,False,1852.0275,18.0
19,33,0,106,False,1852.4187,18.0
19,33,0,107,False,1852.8065,18.0
19,33,0,108,False,1853.4372,18.0
19,33,0,109,False,1853.9495,18.0
19,33,0,110,False,1854.3895,18.0
19,33,0,111,False,1854.9188,18.0
19,33,0,112,False,1855.3803,18.0
19,33,0,113,False,1855.8093,18.0
19,33,0,114,False,1856.2929,18.0
19,33,0,115,False,1856.6282,18.0
19,34,0,0,True,1856.8722,18.0
19,34,0,1,False,1857.1459,18.0
19,34,0,2,False,1857.4121,18.0
19,34,0,3,False,1857.935,18.0
19,34,0,4,False,1858.3324,18.0
19,34,0,5,False,1858.78,18.0
19,34,0,6,False,1859.5812,18.0
19,34,0,7,False,1859.9389,18.0
19,34,0,8,False,1860.4884,18.0
19,34,0,9,False,1861.3467,18.0
19,34,0,10,False,1862.0092,18.0
19,34,0,11,False,1862.592,18.0
19,34,0,12,False,1863.143,18.0
19,34,0,13,False,1863.636,18.0
19,34,0,14,False,1864.1023,18.0
19,34,0,15,False,1864.388,18.0
19,34,0,16,False,1864.6676,18.0
19,34,0,17,False,1865.209,18.0
19,34,0,18,False,1865.7599,18.0
19,34,0,19,False,1866.3139,18.0
19,34,0,20,False,1866.7035,18.0
19,34,0,21,False,1867.2696,18.0
19,34,0,22,False,1867.7285,18.0
19,34,0,23,False,1868.694,18.0
19,34,0,24,False,1869.8323,18.0
19,34,0,25,False,1870.7588,18.0
19,34,0,26,False,1871.3562,18.0
19,34,0,27,False,1871.872,18.0
19,34,0,28,False,1872.4473,18.0
19,34,0,29,False,1873.0188,18.0
19,34,0,30,False,1873.4097,18.0
19,34,0,31,False,1873.8875,18.0
19,34,0,32,False,1874.3103,18.0
19,34,0,33,False,1874.8614,18.0
19,34,0,34,False,1875.5807,18.0
19,34,0,35,False,1876.1564,18.0
19,34,0,36,True,1876.6132,18.0
19,34,0,37,False,1877.1544,18.0
19,34,0,38,False,1877.3903,18.0
19,34,0,39,False,1877.9647,18.0
19,34,0,40,False,1878.6278,18.0
19,34,0,41,False,1879.2857,18.0
19,34,0,42,False,1879.9325,18.0
19,34,0,43,False,1880.4707,18.0
19,34,0,44,False,1881.0515,18.0
19,34,0,45,False,1881.4089,18.0
19,34,0,46,False,1881.7667,18.0
19,34,0,47,False,1882.2068,18.0
19,34,0,48,False,1882.6029,18.0
19,34,0,49,False,1882.9841,18.0
19,34,0,50,False,1883.3541,18.0
19,34,0,51,False,1883.8417,18.0
19,34,0,52,False,1884.3173,18.0
19,34,0,53,False,1884.8017,18.0
19,34,0,54,False,1885.2771,18.0
19,34,0,55,False,1885.6395,18.0
19,34,0,56,False,1886.0022,18.0
19,34,0,57,False,1886.5685,18.0
19,34,0,58,False,1886.8326,18.0
19,34,0,59,False,1887.0902,18.0
19,34,0,60,False,1887.3659,18.0
19,34,0,61,False,1887.6406,18.0
19,34,0,62,False,1887.981,18.0
19,34,0,63,False,1888.309,18.0
19,34,0,64,False,1888.5466,18.0
19,34,0,65,False,1888.7871,18.0
19,34,0,66,False,1889.0235,18.0
19,34,0,67,False,1889.2699,18.0
19,34,0,68,False,1889.5407,18.0
19,34,0,69,True,1889.8569,18.0
19,34,0,70,False,1890.3274,18.0
19,34,0,71,False,1890.8927,18.0
19,34,0,72,False,1891.3301,18.0
19,34,0,73,False,1891.6238,18.0
19,34,0,74,False,1891.9949,18.0
19,34,0,75,False,1892.2691,18.0
19,34,0,76,False,1892.6538,18.0
19,34,0,77,False,1893.1225,18.0
19,34,0,78,False,1893.5796,18.0
19,34,0,79,False,1893.9522,18.0
19,34,0,80,False,1894.3155,18.0
19,34,0,81,False,1894.7506,18.0
19,34,0,82,False,1895.1947,18.0
19,34,0,83,False,1895.5224,18.0
19,34,0,84,False,1895.8457,18.0
19,34,0,85,False,1896.1918,18.0
19,34,0,86,False,1896.5718,18.0
19,34,0,87,False,1897.3359,18.0
19,34,0,88,False,1897.945,18.0
19,34,0,89,False,1898.6907,18.0
19,34,0,90,False,1899.2522,18.0
19,34,0,91,False,1899.8241,18.0
19,34,0,92,False,1900.3018,18.0
19,34,0,93,False,1900.7454,18.0
19,34,0,94,False,1901.0978,18.0
19,34,0,95,False,1901.4408,18.0
19,34,0,96,False,1901.9054,18.0
19,34,0,97,False,1902.3437,18.0
19,34,0,98,False,1902.9403,18.0
19,34,0,99,False,1903.3265,18.0
19,34,0,100,False,1903.7848,18.0
19,34,0,101,False,1904.5674,18.0
19,34,0,102,False,1905.3532,18.0
19,34,0,103,False,1906.1273,18.0
19,34,0,104,False,1906.4918,18.0
19,34,0,105,False,1906.8266,18.0
19,34,0,106,False,1907.2659,18.0
19,34,0,107,False,1907.6783,18.0
19,34,0,108,False,1908.3454,18.0
19,34,0,109,False,1908.8809,18.0
19,34,0,110,False,1909.3391,18.0
19,34,0,111,False,1909.8869,18.0
19,34,0,112,False,1910.3614,18.0
19,34,0,113,False,1910.8022,18.0
19,34,0,114,False,1911.2967,18.0
19,34,0,115,False,1911.6382,18.0
19,35,2,0,True,1911.888,18.0
19,35,2,1,False,1912.1831,18.0
19,35,2,2,False,1912.4751,18.0
19,35,2,3,False,1913.0629,18.0
19,35,2,4,False,1913.5372,18.0
19,35,2,5,False,1914.1231,18.0
19,35,2,6,False,1915.0538,18.0
19,35,2,7,False,1915.3887,18.0
19,35,2,8,False,1915.9213,18.0
19,35,2,9,False,1916.6881,18.0
19,35,2,10,False,1917.2634,18.0
19,35,2,11,False,1917.8042,18.0
19,35,2,12,False,1918.3138,18.0
19,35,2,13,False,1918.781,18.0
19,35,2,14,False,1919.2266,18.0
19,35,2,15,False,1919.5007,18.0
19,35,2,16,False,1919.7695,18.0
19,35,2,17,False,1920.291,18.0
19,35,2,18,False,1920.8216,18.0
19,35,2,19,False,1921.3967,18.0
19,35,2,20,False,1921.8395,18.0
19,35,2,21,False,1922.5148,18.0
19,35,2,22,False,1923.0564,18.0
19,35,2,23,False,1923.9197,18.0
19,35,2,24,False,1925.1562,18.0
19,35,2,25,False,1926.1369,18.0
19,35,2,26,False,1926.738,18.0
19,35,2,27,False,1927.257,18.0
19,35,2,28,False,1927.8365,18.0
19,35,2,29,False,1928.4083,18.0
19,35,2,30,False,1928.8011,18.0
19,35,2,31,False,1929.2833,18.0
19,35,2,32,False,1929.7078,18.0
19,35,2,33,False,1930.2672,18.0
19,35,2,34,False,1930.9883,18.0
19,35,2,35,False,1931.5666,18.0
19,35,2,36,True,1932.0432,18.0
19,35,2,37,False,1932.5505,18.0
19,35,2,38,False,1932.8178,18.0
19,35,2,39,False,1933.4561,18.0
19,35,2,40,False,1934.1795,18.0
19,35,2,41,False,1934.9091,18.0
19,35,2,42,False,1935.5993,18.0
19,35,2,43,False,1936.1689,18.0
19,35,2,44,False,1936.7819,18.0
19,35,2,45,False,1937.1574,18.0
19,35,2,46,False,1937.5251,18.0
19,35,2,47,False,1937.9813,18.0
19,35,2,48,False,1938.3894,18.0
19,35,2,49,False,1938.7797,18.0
19,35,2,50,False,1939.1573,18.0
19,35,2,51,False,1939.6508,18.0
19,35,2,52,False,1940.1335,18.0
19,35,2,53,False,1940.6268,18.0
19,35,2,54,False,1941.1112,18.0
19,35,2,55,False,1941.479,18.0
19,35,2,56,False,1941.8473,18.0
19,35,2,57,False,1942.4217,18.0
19,35,2,58,False,1942.6864,18.0
19,35,2,59,False,1942.9473,18.0
19,35,2,60,False,1943.2373,18.0
19,35,2,61,False,1943.5486,18.0
19,35,2,62,False,1943.9584,18.0
19,35,2,63,False,1944.3682,18.0
19,35,2,64,False,1944.6653,18.0
19,35,2,65,False,1944.9609,18.0
19,35,2,66,False,1945.2435,18.0
19,35,2,67,False,1945.527,18.0
19,35,2,68,False,1945.8281,18.0
19,35,2,69,True,1946.1806,18.0
19,35,2,70,False,1946.6434,18.0
19,35,2,71,False,1947.1765,18.0
19,35,2,72,False,1947.5714,18.0
19,35,2,73,False,1947.8275,18.0
19,35,2,74,False,1948.1633,18.0
19,35,2,75,False,1948.4365,18.0
19,35,2,76,False,1948.8272,18.0
19,35,2,77,False,1949.2935,18.0
19,35,2,78,False,1949.7495,18.0
19,35,2,79,False,1950.1182,18.0
19,35,2,80,False,1950.4858,18.0
19,35,2,81,False,1950.9252,18.0
19,35,2,82,False,1951.3761,18.0
19,35,2,83,False,1951.7043,18.0
19,35,2,84,False,1952.028,18.0
19,35,2,85,False,1952.3746,18.0
19,35,2,86,False,1952.7346,18.0
19,35,2,87,False,1953.4343,18.0
19,35,2,88,False,1953.9833,18.0
19,35,2,89,False,1954.903,18.0
19,35,2,90,False,1955.5497,18.0
19,35,2,91,False,1956.1792,18.0
19,35,2,92,False,1956.6892,18.0
19,35,2,93,False,1957.1568,18.0
19,35,2,94,False,1957.5331,18.0
19,35,2,95,False,1957.8913,18.0
19,35,2,96,False,1958.3319,18.0
19,35,2,97,False,1958.7336,18.0
19,35,2,98,False,1959.3373,18.0
19,35,2,99,False,1959.7425,18.0
19,35,2,100,False,1960.2218,18.0
19,35,2,101,False,1961.0185,18.0
19,35,2,102,False,1961.6767,18.0
19,35,2,103,False,1962.4808,18.0
19,35,2,104,False,1962.8676,18.0
19,35,2,105,False,1963.1962,18.0
19,35,2,106,False,1963.6123,18.0
19,35,2,107,False,1963.9871,18.0
19,35,2,108,False,1964.6332,18.0
19,35,2,109,False,1965.1635,18.0
19,35,2,110,False,1965.6142,18.0
19,35,2,111,False,1966.155,18.0
19,35,2,112,False,1966.6255,18.0
19,35,2,113,False,1967.061,18.0
19,35,2,114,False,1967.5516,18.0
19,35,2,115,False,1967.8917,18.0
19,36,2,0,True,1968.1384,18.0
19,36,2,1,False,1968.4151,18.0
19,36,2,2,False,1968.6842,18.0
19,36,2,3,False,1969.212,18.0
19,36,2,4,False,1969.6157,18.0
19,36,2,5,False,1970.1003,18.0
19,36,2,6,False,1970.9778,18.0
19,36,2,7,False,1971.3753,18.0
19,36,2,8,False,1971.9726,18.0
19,36,2,9,False,1972.7899,18.0
19,36,2,10,False,1973.3822,18.0
19,36,2,11,False,1973.9287,18.0
19,36,2,12,False,1974.443,18.0
19,36,2,13,False,1974.9154,18.0
19,36,2,14,False,1975.3661,18.0
19,36,2,15,False,1975.6445,18.0
19,36,2,16,False,1975.9171,18.0
19,36,2,17,False,1976.4464,18.0
19,36,2,18,False,1976.9847,18.0
19,36,2,19,False,1977.6091,18.0
19,36,2,20,False,1978.0802,18.0
19,36,2,21,False,1978.7799,18.0
19,36,2,22,False,1979.1376,18.0
19,36,2,23,False,1980.0103,18.0
19,36,2,24,False,1981.1368,18.0
19,36,2,25,False,1982.0207,18.0
19,36,2,26,False,1982.5905,18.0
19,36,2,27,False,1983.0834,18.0
19,36,2,28,False,1983.6377,18.0
19,36,2,29,False,1984.1842,18.0
19,36,2,30,False,1984.5636,18.0
