driver_id,time_start,time_end,lap,tire_compound_start,tire_wear_start,tire_wear_end,tire_perc_start,tire_perc_end,fuel_used_start,fuel_used_end,fuel_perc_start,fuel_perc_end,hit_points_start,hit_points_end,is_inlap,is_outlap,tire_perc_avg,fuel_perc_avg,hit_points_avg,fuel_used,tire_used,lap_time,position_start,position_end
6,10393337,10921707.0,20,2,238039.0,296165.0,90.00172211021506,87.56027385752688,0.0,0.0,0.0,0.0,10000,10000.0,False,False,88.78099798387098,0.0,10000.0,0.0,58126.0,52.837,5,4
7,10414152,11054465.0,20,1,1098579.0,1154509.0,38.475638440860216,35.34335797491039,0.0,0.0,0.0,0.0,10000,10000.0,True,False,36.909498207885306,0.0,10000.0,0.0,55930.0,64.0313,6,10
8,10606120,11141868.0,20,2,188760.0,256266.0,92.07157258064517,89.23613911290323,0.0,0.0,0.0,0.0,10000,10000.0,False,False,90.6538558467742,0.0,10000.0,0.0,67506.0,53.5748,15,15
9,10355310,10887261.0,20,2,1173466.0,1237043.0,50.711273521505376,48.04086861559141,0.0,0.0,0.0,0.0,10000,10000.0,False,False,49.37607106854839,0.0,10000.0,0.0,63577.0,53.1951,2,1
10,10885899,11509646.0,20,0,191516.0,253153.0,80.69395161290322,74.48054435483871,0.0,0.0,0.0,0.0,10000,10000.0,False,False,77.58724798387097,0.0,10000.0,0.0,61637.0,62.3747,19,19
11,10529119,11133563.0,20,2,1233431.0,1298077.0,48.192582325268816,45.47727654569892,0.0,0.0,0.0,0.0,10000,10000.0,True,False,46.83492943548387,0.0,10000.0,0.0,64646.0,60.4444,14,14
12,11268905,11821129.0,20,0,134626.0,197038.0,86.42883064516128,80.13729838709678,0.0,0.0,0.0,0.0,10000,10000.0,False,False,83.28306451612903,0.0,10000.0,0.0,62412.0,55.2224,20,20
13,10650383,11182191.0,20,0,54643.0,114288.0,94.49163306451612,88.47903225806452,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.48533266129033,0.0,10000.0,0.0,59645.0,53.1808,17,17
14,10528106,11056196.0,20,0,59611.0,123597.0,93.99082661290322,87.540625,0.0,0.0,0.0,0.0,10000,10000.0,False,False,90.76572580645161,0.0,10000.0,0.0,63986.0,52.809,13,11
15,10423325,10977797.0,20,2,1156164.0,1217134.0,51.438004032258064,48.8771001344086,0.0,0.0,0.0,0.0,10000,10000.0,False,False,50.15755208333333,0.0,10000.0,0.0,60970.0,55.4472,7,6
16,10609294,11143111.0,20,2,183004.0,244542.0,92.31334005376344,89.72857862903226,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.02095934139786,0.0,10000.0,0.0,61538.0,53.3817,16,16
17,10481487,11029662.0,20,2,1193872.0,1251816.0,49.854166666666664,47.42036290322581,0.0,0.0,0.0,0.0,10000,10000.0,False,False,48.63726478494624,0.0,10000.0,0.0,57944.0,54.8175,10,9
18,10518724,11072408.0,20,1,1162533.0,1222803.0,34.893985215053775,31.518649193548384,0.0,0.0,0.0,0.0,10000,10000.0,False,False,33.20631720430108,0.0,10000.0,0.0,60270.0,55.3684,12,12
19,10712163,11268780.0,20,2,1122426.0,1183100.0,52.855090725806456,50.30661962365591,0.0,0.0,0.0,0.0,10000,10000.0,False,False,51.580855174731184,0.0,10000.0,0.0,60674.0,55.6617,18,18
0,11086382,11623053.0,21,2,300660.0,360366.0,87.37147177419355,84.86365927419355,0.0,0.0,0.0,0.0,10000,10000.0,False,False,86.11756552419355,0.0,10000.0,0.0,59706.0,53.6671,13,11
1,10902666,11441635.0,21,2,180256.0,241555.0,92.42876344086021,89.85404065860214,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.14140204973117,0.0,10000.0,0.0,61299.0,53.8969,2,2
2,10960379,11530579.0,21,1,0.0,58874.0,100.0,96.70284498207886,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.35142249103943,0.0,10000.0,0.0,58874.0,57.02,5,7
3,10905665,11436436.0,21,1,307489.0,370262.0,82.77951388888889,79.26400089605735,0.0,0.0,0.0,0.0,10000,10000.0,False,False,81.02175739247312,0.0,10000.0,0.0,62773.0,53.0771,3,1
4,10977883,11513342.0,21,1,300622.0,359874.0,83.16409050179212,79.84576612903226,0.0,0.0,0.0,0.0,10000,10000.0,False,False,81.50492831541219,0.0,10000.0,0.0,59252.0,53.5459,7,4
5,10985677,11520593.0,21,2,244876.0,309531.0,89.7145497311828,86.99886592741936,0.0,0.0,0.0,0.0,10000,10000.0,False,False,88.35670782930109,0.0,10000.0,0.0,64655.0,53.4916,8,5
6,10921707,11455548.0,21,2,296165.0,354615.0,87.56027385752688,85.10521673387096,0.0,0.0,0.0,0.0,10000,10000.0,False,False,86.33274529569891,0.0,10000.0,0.0,58450.0,53.3841,4,3
7,11054465,11633376.0,21,1,0.0,53727.0,100.0,96.99109543010752,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.49554771505376,0.0,10000.0,0.0,53727.0,57.8911,10,12
8,11141868,11665126.0,21,2,256266.0,321953.0,89.23613911290323,86.47710853494624,0.0,0.0,0.0,0.0,10000,10000.0,False,False,87.85662382392474,0.0,10000.0,0.0,65687.0,52.3258,15,13
9,10887261,11520673.0,21,2,1237043.0,1298884.0,48.04086861559141,45.44338037634409,0.0,0.0,0.0,0.0,10000,10000.0,True,False,46.742124495967744,0.0,10000.0,0.0,61841.0,63.3412,1,6
10,11509646,12169325.0,21,0,253153.0,328051.0,74.48054435483871,66.93034274193548,0.0,0.0,0.0,0.0,10000,10000.0,False,False,70.7054435483871,0.0,10000.0,0.0,74898.0,65.9679,19,19
11,11133563,11747899.0,21,2,0.0,59459.0,100.0,94.00614919354838,0.0,0.0,0.0,0.0,10000,10000.0,False,True,97.00307459677418,0.0,10000.0,0.0,59459.0,61.4336,14,17
12,11821129,12370158.0,21,0,197038.0,257048.0,80.13729838709678,74.08790322580646,0.0,0.0,0.0,0.0,10000,10000.0,False,False,77.11260080645161,0.0,10000.0,0.0,60010.0,54.9029,20,20
13,11182191,11715539.0,21,0,114288.0,177325.0,88.47903225806452,82.12449596774194,0.0,0.0,0.0,0.0,10000,10000.0,False,False,85.30176411290323,0.0,10000.0,0.0,63037.0,53.3348,17,15
14,11056196,11590003.0,21,0,123597.0,186824.0,87.540625,81.16693548387096,0.0,0.0,0.0,0.0,10000,10000.0,False,False,84.35378024193548,0.0,10000.0,0.0,63227.0,53.3807,11,9
15,10977797,11613370.0,21,2,1217134.0,1279393.0,48.8771001344086,46.262054771505376,0.0,0.0,0.0,0.0,10000,10000.0,True,False,47.56957745295699,0.0,10000.0,0.0,62259.0,63.5573,6,10
16,11143111,11681838.0,21,2,244542.0,306728.0,89.72857862903226,87.11659946236558,0.0,0.0,0.0,0.0,10000,10000.0,False,False,88.42258904569891,0.0,10000.0,0.0,62186.0,53.8727,16,14
17,11029662,11581539.0,21,2,1251816.0,1322384.0,47.42036290322581,44.45631720430108,0.0,0.0,0.0,0.0,10000,10000.0,False,False,45.93834005376344,0.0,10000.0,0.0,70568.0,55.1877,9,8
18,11072408,11730666.0,21,1,1222803.0,1281115.0,31.518649193548384,28.25296818996415,0.0,0.0,0.0,0.0,10000,10000.0,True,False,29.885808691756267,0.0,10000.0,0.0,58312.0,65.8258,12,16
19,11268780,11824733.0,21,2,1183100.0,1238220.0,50.30661962365591,47.9914314516129,0.0,0.0,0.0,0.0,10000,10000.0,False,False,49.1490255376344,0.0,10000.0,0.0,55120.0,55.5953,18,18
0,11623053,12159205.0,22,2,360366.0,419195.0,84.86365927419355,82.39268313172043,0.0,0.0,0.0,0.0,10000,10000.0,False,False,83.62817120295699,0.0,10000.0,0.0,58829.0,53.6152,11,10
1,11441635,11969339.0,22,2,241555.0,304673.0,89.85404065860214,87.20291498655914,0.0,0.0,0.0,0.0,10000,10000.0,False,False,88.52847782258064,0.0,10000.0,0.0,63118.0,52.7704,2,2
2,11530579,12061786.0,22,1,58874.0,122201.0,96.70284498207886,93.15630600358423,0.0,0.0,0.0,0.0,10000,10000.0,False,False,94.92957549283155,0.0,10000.0,0.0,63327.0,53.1207,7,6
3,11436436,11960571.0,22,1,370262.0,433343.0,79.26400089605735,75.73123879928315,0.0,0.0,0.0,0.0,10000,10000.0,False,False,77.49761984767025,0.0,10000.0,0.0,63081.0,52.4135,1,1
4,11513342,12046293.0,22,1,359874.0,421413.0,79.84576612903226,76.39936155913979,0.0,0.0,0.0,0.0,10000,10000.0,False,False,78.12256384408602,0.0,10000.0,0.0,61539.0,53.2951,4,4
5,11520593,12050689.0,22,2,309531.0,376271.0,86.99886592741936,84.1956065188172,0.0,0.0,0.0,0.0,10000,10000.0,False,False,85.59723622311827,0.0,10000.0,0.0,66740.0,53.0096,5,5
6,11455548,11983524.0,22,2,354615.0,422782.0,85.10521673387096,82.24201948924731,0.0,0.0,0.0,0.0,10000,10000.0,False,False,83.67361811155914,0.0,10000.0,0.0,68167.0,52.7976,3,3
7,11633376,12233757.0,22,1,53727.0,118873.0,96.99109543010752,93.34268593189964,0.0,0.0,0.0,0.0,10000,10000.0,False,False,95.16689068100358,0.0,10000.0,0.0,65146.0,60.0381,12,14
8,11665126,12223238.0,22,2,321953.0,390064.0,86.47710853494624,83.61626344086021,0.0,0.0,0.0,0.0,10000,10000.0,False,False,85.04668598790323,0.0,10000.0,0.0,68111.0,55.8112,13,13
9,11520673,12093994.0,22,1,0.0,59396.0,100.0,96.67361111111111,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.33680555555556,0.0,10000.0,0.0,59396.0,57.3321,6,7
10,12169325,12743707.0,22,0,328051.0,398926.0,66.93034274193548,59.785685483870964,0.0,0.0,0.0,0.0,10000,10000.0,False,False,63.35801411290322,0.0,10000.0,0.0,70875.0,57.4382,19,19
11,11747899,12286964.0,22,0,59459.0,121875.0,94.00614919354838,87.71421370967742,0.0,0.0,0.0,0.0,10000,10000.0,False,False,90.8601814516129,0.0,10000.0,0.0,62416.0,53.9065,17,16
12,12370158,12915031.0,22,0,257048.0,321996.0,74.08790322580646,67.5407258064516,0.0,0.0,0.0,0.0,10000,10000.0,False,False,70.81431451612903,0.0,10000.0,0.0,64948.0,54.4873,20,20
13,11715539,12248723.0,22,0,177325.0,236746.0,82.12449596774194,76.1344758064516,0.0,0.0,0.0,0.0,10000,10000.0,False,False,79.12948588709676,0.0,10000.0,0.0,59421.0,53.3184,15,15
14,11590003,12133380.0,22,0,186824.0,248992.0,81.16693548387096,74.9,0.0,0.0,0.0,0.0,10000,10000.0,False,False,78.03346774193548,0.0,10000.0,0.0,62168.0,54.3377,9,8
15,11613370,12190009.0,22,2,0.0,57322.0,100.0,97.59232190860214,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.79616095430107,0.0,10000.0,0.0,57322.0,57.6639,10,11
16,11681838,12221886.0,22,2,306728.0,372129.0,87.11659946236558,84.36958165322581,0.0,0.0,0.0,0.0,10000,10000.0,False,False,85.7430905577957,0.0,10000.0,0.0,65401.0,54.0048,14,12
17,11581539,12139876.0,22,2,1322384.0,1382439.0,44.45631720430108,41.93384576612903,0.0,0.0,0.0,0.0,10000,10000.0,False,False,43.195081485215056,0.0,10000.0,0.0,60055.0,55.8337,8,9
18,11730666,12298676.0,22,2,0.0,59132.0,100.0,97.51629704301075,0.0,0.0,0.0,0.0,10000,10000.0,False,True,98.75814852150538,0.0,10000.0,0.0,59132.0,56.801,16,17
19,11824733,12382924.0,22,2,1238220.0,1297856.0,47.9914314516129,45.486559139784944,0.0,0.0,0.0,0.0,10000,10000.0,False,False,46.73899529569892,0.0,10000.0,0.0,59636.0,55.8191,18,18
0,12159205,12694490.0,23,2,419195.0,479041.0,82.39268313172043,79.87899025537635,0.0,0.0,0.0,0.0,10000,10000.0,False,False,81.13583669354838,0.0,10000.0,0.0,59846.0,53.5285,10,9
1,11969339,12499213.0,23,2,304673.0,365268.0,87.20291498655914,84.65776209677419,0.0,0.0,0.0,0.0,10000,10000.0,False,False,85.93033854166666,0.0,10000.0,0.0,60595.0,52.9874,2,2
2,12061786,12591050.0,23,1,122201.0,181781.0,93.15630600358423,89.81961245519713,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.48795922939068,0.0,10000.0,0.0,59580.0,52.9264,6,6
3,11960571,12487995.0,23,1,433343.0,495351.0,75.73123879928315,72.2585685483871,0.0,0.0,0.0,0.0,10000,10000.0,False,False,73.99490367383513,0.0,10000.0,0.0,62008.0,52.7424,1,1
4,12046293,12574117.0,23,1,421413.0,484262.0,76.39936155913979,72.87959229390681,0.0,0.0,0.0,0.0,10000,10000.0,False,False,74.6394769265233,0.0,10000.0,0.0,62849.0,52.7824,4,4
5,12050689,12577123.0,23,2,376271.0,439165.0,84.1956065188172,81.55388944892474,0.0,0.0,0.0,0.0,10000,10000.0,False,False,82.87474798387098,0.0,10000.0,0.0,62894.0,52.6434,5,5
6,11983524,12515200.0,23,2,422782.0,482012.0,82.24201948924731,79.7542002688172,0.0,0.0,0.0,0.0,10000,10000.0,False,False,80.99810987903226,0.0,10000.0,0.0,59230.0,53.1676,3,3
7,12233757,12783535.0,23,1,118873.0,174235.0,93.34268593189964,90.24221550179212,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.79245071684588,0.0,10000.0,0.0,55362.0,54.9778,14,12
8,12223238,12768730.0,23,2,390064.0,452516.0,83.61626344086021,80.99311155913978,0.0,0.0,0.0,0.0,10000,10000.0,False,False,82.3046875,0.0,10000.0,0.0,62452.0,54.5492,13,10
9,12093994,12620514.0,23,1,59396.0,120927.0,96.67361111111111,93.22765456989248,0.0,0.0,0.0,0.0,10000,10000.0,False,False,94.9506328405018,0.0,10000.0,0.0,61531.0,52.652,7,7
10,12743707,13290555.0,23,0,398926.0,460394.0,59.785685483870964,53.589314516129036,0.0,0.0,0.0,0.0,10000,10000.0,False,False,56.6875,0.0,10000.0,0.0,61468.0,54.6848,19,19
11,12286964,12816237.0,23,0,121875.0,184354.0,87.71421370967742,81.41592741935483,0.0,0.0,0.0,0.0,10000,10000.0,False,False,84.56507056451613,0.0,10000.0,0.0,62479.0,52.9273,16,16
12,12915031,13516847.0,23,0,321996.0,387599.0,67.5407258064516,60.927520161290325,0.0,0.0,0.0,0.0,10000,10000.0,False,False,64.23412298387096,0.0,10000.0,0.0,65603.0,60.1816,20,20
13,12248723,12789432.0,23,0,236746.0,294792.0,76.1344758064516,70.28306451612903,0.0,0.0,0.0,0.0,10000,10000.0,False,False,73.20877016129032,0.0,10000.0,0.0,58046.0,54.0709,15,13
14,12133380,12659122.0,23,0,248992.0,313620.0,74.9,68.38508064516128,0.0,0.0,0.0,0.0,10000,10000.0,False,False,71.64254032258064,0.0,10000.0,0.0,64628.0,52.5742,8,8
15,12190009,12809756.0,23,2,57322.0,133891.0,97.59232190860214,94.37621807795699,0.0,0.0,0.0,0.0,10000,10000.0,False,False,95.98426999327957,0.0,10000.0,0.0,76569.0,61.9747,11,15
16,12221886,12778735.0,23,2,372129.0,433840.0,84.36958165322581,81.77755376344086,0.0,0.0,0.0,0.0,10000,10000.0,False,False,83.07356770833334,0.0,10000.0,0.0,61711.0,55.6849,12,11
17,12139876,12804719.0,23,2,1382439.0,1446142.0,41.93384576612903,39.258148521505376,0.0,0.0,0.0,0.0,10000,10000.0,False,False,40.5959971438172,0.0,10000.0,0.0,63703.0,66.4843,9,14
18,12298676,12838810.0,23,2,59132.0,119414.0,97.51629704301075,94.98429099462365,0.0,0.0,0.0,0.0,10000,10000.0,False,False,96.2502940188172,0.0,10000.0,0.0,60282.0,54.0134,17,17
19,12382924,12929668.0,23,2,1297856.0,1358225.0,45.486559139784944,42.95089885752689,0.0,0.0,0.0,0.0,10000,10000.0,False,False,44.21872899865592,0.0,10000.0,0.0,60369.0,54.6744,18,18
0,12694490,13226594.0,24,2,479041.0,539689.0,79.87899025537635,77.33161122311827,0.0,0.0,0.0,0.0,10000,10000.0,False,False,78.60530073924731,0.0,10000.0,0.0,60648.0,53.2104,9,9
1,12499213,13028918.0,24,2,365268.0,428550.0,84.65776209677419,81.99974798387098,0.0,0.0,0.0,0.0,10000,10000.0,False,False,83.32875504032259,0.0,10000.0,0.0,63282.0,52.9705,2,2
2,12591050,13119199.0,24,1,181781.0,243987.0,89.81961245519713,86.33585349462366,0.0,0.0,0.0,0.0,10000,10000.0,False,False,88.07773297491039,0.0,10000.0,0.0,62206.0,52.8149,6,6
3,12487995,13016073.0,24,1,495351.0,555580.0,72.2585685483871,68.88552867383513,0.0,0.0,0.0,0.0,10000,10000.0,False,False,70.57204861111111,0.0,10000.0,0.0,60229.0,52.8078,1,1
4,12574117,13115825.0,24,1,484262.0,548506.0,72.87959229390681,69.28169802867383,0.0,0.0,0.0,0.0,10000,10000.0,False,False,71.08064516129032,0.0,10000.0,0.0,64244.0,54.1708,4,5
5,12577123,13107457.0,24,2,439165.0,502878.0,81.55388944892474,78.87777217741936,0.0,0.0,0.0,0.0,10000,10000.0,False,False,80.21583081317205,0.0,10000.0,0.0,63713.0,53.0334,5,4
6,12515200,13045852.0,24,2,482012.0,541643.0,79.7542002688172,77.24953797043011,0.0,0.0,0.0,0.0,10000,10000.0,False,False,78.50186911962365,0.0,10000.0,0.0,59631.0,53.0652,3,3
7,12783535,13317491.0,24,1,174235.0,230982.0,90.24221550179212,87.06418010752688,0.0,0.0,0.0,0.0,10000,10000.0,False,False,88.6531978046595,0.0,10000.0,0.0,56747.0,53.3956,12,12
8,12768730,13300336.0,24,2,452516.0,517088.0,80.99311155913978,78.28091397849462,0.0,0.0,0.0,0.0,10000,10000.0,False,False,79.6370127688172,0.0,10000.0,0.0,64572.0,53.1606,10,10
9,12620514,13148642.0,24,1,120927.0,186984.0,93.22765456989248,89.52822580645162,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.37794018817205,0.0,10000.0,0.0,66057.0,52.8128,7,7
10,13290555,13842318.0,24,0,460394.0,528133.0,53.589314516129036,46.76078629032258,0.0,0.0,0.0,0.0,10000,10000.0,False,False,50.17505040322581,0.0,10000.0,0.0,67739.0,55.1763,19,19
11,12816237,13352260.0,24,0,184354.0,242309.0,81.41592741935483,75.57368951612904,0.0,0.0,0.0,0.0,10000,10000.0,False,False,78.49480846774193,0.0,10000.0,0.0,57955.0,53.6023,16,14
12,13516847,14062388.0,24,0,387599.0,448568.0,60.927520161290325,54.781451612903226,0.0,0.0,0.0,0.0,10000,10000.0,False,False,57.85448588709677,0.0,10000.0,0.0,60969.0,54.5541,20,20
13,12789432,13324240.0,24,0,294792.0,355150.0,70.28306451612903,64.19858870967741,0.0,0.0,0.0,0.0,10000,10000.0,False,False,67.24082661290322,0.0,10000.0,0.0,60358.0,53.4808,13,13
14,12659122,13188164.0,24,0,313620.0,376587.0,68.38508064516128,62.037600806451614,0.0,0.0,0.0,0.0,10000,10000.0,False,False,65.21134072580645,0.0,10000.0,0.0,62967.0,52.9042,8,8
15,12809756,13356193.0,24,2,133891.0,192753.0,94.37621807795699,91.90385584677419,0.0,0.0,0.0,0.0,10000,10000.0,False,False,93.1400369623656,0.0,10000.0,0.0,58862.0,54.6437,15,16
16,12778735,13310142.0,24,2,433840.0,495594.0,81.77755376344086,79.18371975806451,0.0,0.0,0.0,0.0,10000,10000.0,False,False,80.48063676075269,0.0,10000.0,0.0,61754.0,53.1407,11,11
17,12804719,13356144.0,24,2,1446142.0,1505338.0,39.258148521505376,36.77175739247311,0.0,0.0,0.0,0.0,10000,10000.0,False,False,38.01495295698925,0.0,10000.0,0.0,59196.0,55.1425,14,15
18,12838810,13376013.0,24,2,119414.0,180971.0,94.98429099462365,92.3987315188172,0.0,0.0,0.0,0.0,10000,10000.0,False,False,93.69151125672042,0.0,10000.0,0.0,61557.0,53.7203,17,17
19,12929668,13476942.0,24,2,1358225.0,1414602.0,42.95089885752689,40.582913306451616,0.0,0.0,0.0,0.0,10000,10000.0,False,False,41.76690608198925,0.0,10000.0,0.0,56377.0,54.7274,18,18
0,13226594,13757421.0,25,2,539689.0,601724.0,77.33161122311827,74.7259744623656,0.0,0.0,0.0,0.0,10000,10000.0,False,False,76.02879284274194,0.0,10000.0,0.0,62035.0,53.0827,9,9
1,13028918,13558869.0,25,2,428550.0,489244.0,81.99974798387098,79.45043682795699,0.0,0.0,0.0,0.0,10000,10000.0,False,False,80.72509240591398,0.0,10000.0,0.0,60694.0,52.9951,2,2
2,13119199,13665007.0,25,1,243987.0,302547.0,86.33585349462366,83.05628360215053,0.0,0.0,0.0,0.0,10000,10000.0,False,False,84.6960685483871,0.0,10000.0,0.0,58560.0,54.5808,6,5
3,13016073,13550056.0,25,1,555580.0,616331.0,68.88552867383513,65.4832549283154,0.0,0.0,0.0,0.0,10000,10000.0,False,False,67.18439180107526,0.0,10000.0,0.0,60751.0,53.3983,1,1
4,13115825,13667077.0,25,1,548506.0,608307.0,69.28169802867383,65.93262768817203,0.0,0.0,0.0,0.0,10000,10000.0,False,False,67.60716285842292,0.0,10000.0,0.0,59801.0,55.1252,5,6
5,13107457,13637322.0,25,2,502878.0,569752.0,78.87777217741936,76.06888440860214,0.0,0.0,0.0,0.0,10000,10000.0,False,False,77.47332829301075,0.0,10000.0,0.0,66874.0,52.9865,4,4
6,13045852,13576326.0,25,2,541643.0,603384.0,77.24953797043011,74.65625,0.0,0.0,0.0,0.0,10000,10000.0,False,False,75.95289398521506,0.0,10000.0,0.0,61741.0,53.0474,3,3
7,13317491,13852683.0,25,1,230982.0,287565.0,87.06418010752688,83.89532930107526,0.0,0.0,0.0,0.0,10000,10000.0,False,False,85.47975470430107,0.0,10000.0,0.0,56583.0,53.5192,12,12
8,13300336,13827378.0,25,2,517088.0,581873.0,78.28091397849462,75.55976982526882,0.0,0.0,0.0,0.0,10000,10000.0,False,False,76.92034190188173,0.0,10000.0,0.0,64785.0,52.7042,10,10
9,13148642,13682014.0,25,1,186984.0,250193.0,89.52822580645162,85.98829525089606,0.0,0.0,0.0,0.0,10000,10000.0,False,False,87.75826052867384,0.0,10000.0,0.0,63209.0,53.3372,7,7
10,13842318,14433335.0,25,0,528133.0,601701.0,46.76078629032258,39.34465725806452,0.0,0.0,0.0,0.0,10000,10000.0,False,False,43.05272177419355,0.0,10000.0,0.0,73568.0,59.1017,19,19
11,13352260,13886001.0,25,0,242309.0,303913.0,75.57368951612904,69.36360887096774,0.0,0.0,0.0,0.0,10000,10000.0,False,False,72.46864919354839,0.0,10000.0,0.0,61604.0,53.3741,14,14
12,14062388,14621805.0,25,0,448568.0,508095.0,54.781451612903226,48.780745967741936,0.0,0.0,0.0,0.0,10000,10000.0,False,False,51.78109879032258,0.0,10000.0,0.0,59527.0,55.9417,20,20
13,13324240,13857907.0,25,0,355150.0,414888.0,64.19858870967741,58.1766129032258,0.0,0.0,0.0,0.0,10000,10000.0,False,False,61.187600806451606,0.0,10000.0,0.0,59738.0,53.3667,13,13
14,13188164,13715940.0,25,0,376587.0,439352.0,62.037600806451614,55.71048387096774,0.0,0.0,0.0,0.0,10000,10000.0,False,False,58.87404233870968,0.0,10000.0,0.0,62765.0,52.7776,8,8
15,13356193,13893860.0,25,2,192753.0,251673.0,91.90385584677419,89.42905745967742,0.0,0.0,0.0,0.0,10000,10000.0,False,False,90.66645665322581,0.0,10000.0,0.0,58920.0,53.7667,16,15
16,13310142,13844295.0,25,2,495594.0,558483.0,79.18371975806451,76.5422127016129,0.0,0.0,0.0,0.0,10000,10000.0,False,False,77.8629662298387,0.0,10000.0,0.0,62889.0,53.4153,11,11
17,13356144,13905753.0,25,2,1505338.0,1566349.0,36.77175739247311,34.20913138440859,0.0,0.0,0.0,0.0,10000,10000.0,False,False,35.49044438844085,0.0,10000.0,0.0,61011.0,54.9609,15,16
18,13376013,13911507.0,25,2,180971.0,241698.0,92.3987315188172,89.84803427419355,0.0,0.0,0.0,0.0,10000,10000.0,False,False,91.12338289650538,0.0,10000.0,0.0,60727.0,53.5494,17,17
19,13476942,14036859.0,25,2,1414602.0,1474202.0,40.582913306451616,38.07955309139784,0.0,0.0,0.0,0.0,10000,10000.0,False,False,39.33123319892473,0.0,10000.0,0.0,59600.0,55.9917,18,18
0,13757421,14287632.0,26,2,601724.0,664696.0,74.7259744623656,72.0809811827957,0.0,0.0,0.0,0.0,10000,10000.0,False,False,73.40347782258064,0.0,10000.0,0.0,62972.0,53.0211,9,9
1,13558869,14086337.0,26,2,489244.0,552315.0,79.45043682795699,76.80128528225806,0.0,0.0,0.0,0.0,10000,10000.0,False,False,78.12586105510752,0.0,10000.0,0.0,63071.0,52.7468,2,2
2,13665007,14195507.0,26,1,302547.0,364572.0,83.05628360215053,79.58266129032258,0.0,0.0,0.0,0.0,10000,10000.0,False,False,81.31947244623655,0.0,10000.0,0.0,62025.0,53.05,5,5
3,13550056,14076541.0,26,1,616331.0,680421.0,65.4832549283154,61.89398521505377,0.0,0.0,0.0,0.0,10000,10000.0,False,False,63.68862007168458,0.0,10000.0,0.0,64090.0,52.6485,1,1
4,13667077,14197330.0,26,1,608307.0,670683.0,65.93262768817203,62.43934811827957,0.0,0.0,0.0,0.0,10000,10000.0,False,False,64.1859879032258,0.0,10000.0,0.0,62376.0,53.0253,6,6
5,13637322,14171211.0,26,2,569752.0,634289.0,76.06888440860214,73.35815692204301,0.0,0.0,0.0,0.0,10000,10000.0,False,False,74.71352066532258,0.0,10000.0,0.0,64537.0,53.3889,4,4
6,13576326,14106878.0,26,2,603384.0,662161.0,74.65625,72.18745799731182,0.0,0.0,0.0,0.0,10000,10000.0,False,False,73.4218539986559,0.0,10000.0,0.0,58777.0,53.0552,3,3
7,13852683,14392054.0,26,1,287565.0,343260.0,83.89532930107526,80.77620967741936,0.0,0.0,0.0,0.0,10000,10000.0,False,False,82.33576948924731,0.0,10000.0,0.0,55695.0,53.9371,12,12
8,13827378,14352514.0,26,2,581873.0,644720.0,75.55976982526882,72.92002688172043,0.0,0.0,0.0,0.0,10000,10000.0,False,False,74.23989835349462,0.0,10000.0,0.0,62847.0,52.5136,10,10
9,13682014,14210145.0,26,1,250193.0,312525.0,85.98829525089606,82.49747983870968,0.0,0.0,0.0,0.0,10000,10000.0,False,False,84.24288754480287,0.0,10000.0,0.0,62332.0,52.8131,7,7
10,14433335,14986180.0,26,0,601701.0,665401.0,39.34465725806452,32.92328629032258,0.0,0.0,0.0,0.0,10000,10000.0,False,False,36.133971774193554,0.0,10000.0,0.0,63700.0,55.2845,19,19
11,13886001,14420600.0,26,0,303913.0,369978.0,69.36360887096774,62.70383064516129,0.0,0.0,0.0,0.0,10000,10000.0,False,False,66.0337197580645,0.0,10000.0,0.0,66065.0,53.4599,14,14
12,14621805,15175160.0,26,0,508095.0,577976.0,48.780745967741936,41.73629032258065,0.0,0.0,0.0,0.0,10000,10000.0,False,False,45.25851814516129,0.0,10000.0,0.0,69881.0,55.3355,20,20
13,13857907,14396648.0,26,0,414888.0,479740.0,58.1766129032258,51.63911290322581,0.0,0.0,0.0,0.0,10000,10000.0,False,False,54.907862903225805,0.0,10000.0,0.0,64852.0,53.8741,13,13
14,13715940,14254734.0,26,0,439352.0,500776.0,55.71048387096774,49.51854838709677,0.0,0.0,0.0,0.0,10000,10000.0,False,False,52.61451612903225,0.0,10000.0,0.0,61424.0,53.8794,8,8
15,13893860,14429133.0,26,2,251673.0,309792.0,89.42905745967742,86.98790322580645,0.0,0.0,0.0,0.0,10000,10000.0,False,False,88.20848034274194,0.0,10000.0,0.0,58119.0,53.5273,15,15
16,13844295,14386039.0,26,2,558483.0,621194.0,76.5422127016129,73.9081821236559,0.0,0.0,0.0,0.0,10000,10000.0,False,False,75.2251974126344,0.0,10000.0,0.0,62711.0,54.1744,11,11
